"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein1129",NA,NA,NA,-3.12943044081563,-1.57725822902666,NA,NA,NA,NA,NA,NA,NA,-2.19463537286259,NA,NA,NA,NA,NA,-1.86896325250508,NA,-1.51334857794687,NA,-1.71402341601516,NA,NA,NA
"Protein1130",-2.26011262149968,-4.2085960930064,-2.53993130295582,NA,-4.05625967450874,-3.26882610210083,-3.99910708932779,-3.04735390913704,NA,-2.61110093013563,-3.95132983412031,-2.05341898014148,NA,-3.04021186490748,-4.27067924739256,-2.7214149053317,-3.43225770043606,-2.43523838433154,NA,-3.68342999754961,-3.46719656368003,-2.78985443723827,NA,NA,NA,NA
"Protein1131",NA,1.93041214021175,-0.735227820388804,-0.996738583235061,1.80343874890693,-1.72106269368185,1.59781489076783,-1.923367557034,0.977066576740206,-0.092475259638416,2.43859202569549,NA,1.46895669321004,0.148775628410906,1.49082570613816,NA,1.66574797281302,NA,0.0216356843234671,-1.71090189971286,2.41473530621979,NA,1.81417743484537,0.62352384141797,0.68847193679019,0.639190739508248
"Protein1132",-0.0960657257633892,1.25622023891473,-1.98945795122035,0.884862528863903,0.6140016774008,-1.00429461752096,0.840296295443759,-0.0254321222513587,0.786435474054294,-0.431477218701894,1.43604365945139,-1.34718742014939,0.517530465237744,-0.50083585065413,0.960140314921986,NA,1.35181181924207,-0.00303572283820941,0.149457538954255,-0.340647919464383,0.991452953934992,-0.901221488120285,1.37589704804299,0.554517737320943,-0.628499627495005,0.60981043837609
"Protein1133",-1.93359326927942,NA,NA,NA,NA,NA,-1.3983807913059,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13323663320388,NA,NA,NA,NA,NA,-1.23208068248445,NA,NA,-2.37775648199252
"Protein1134",NA,-2.66830240334916,-2.148914703084,-1.9103972579085,-3.22965141900672,NA,-2.07704115924799,NA,NA,NA,-2.45866092003769,-2.67359976966462,NA,NA,NA,NA,NA,-1.33287123837103,-2.73121480077117,NA,-1.95948029015893,-1.17246474142128,-2.5217074130151,NA,-1.65976575157508,-2.62893991557131
"Protein1135",NA,NA,-1.1677590581269,NA,NA,NA,NA,NA,NA,NA,NA,-1.28909458507863,NA,-0.345403915392199,NA,-1.70970197717904,NA,-0.462882909635365,NA,-1.23609354349084,NA,-0.208258863680939,NA,NA,-0.920175399415367,NA
"Protein1136",NA,1.99671579462017,NA,-0.996738583235061,1.65884407652856,NA,2.28203179073239,-1.923367557034,0.977066576740206,-0.0880602302216333,2.43859202569549,0.404946476373722,1.38683707081068,0.148775628410906,1.60576200040939,NA,1.65322509924634,NA,NA,-2.43254317205139,2.41473530621979,NA,1.80976240542859,1.62901832868013,0.68847193679019,1.20811224217984
"Protein1137",-1.23380202026427,-1.43906001488607,-2.24477742412798,NA,-1.9184917860566,-1.28930353366044,-1.63890124520266,-1.18500952626426,NA,NA,-1.78775683935052,NA,NA,-1.0501154622664,-1.27218433283619,-1.81430212205882,-2.14201688319631,-0.92878117640597,-1.36311905635765,-2.43374803029514,-1.6149986540413,-2.68888552847207,-1.48961182704206,-4.58493167071088,-0.999165687024687,-1.65987026831852
"Protein1138",NA,-0.922518634886195,NA,-0.72205215173007,-0.1519259077845,NA,-0.738960582200916,-0.0787248582291014,-0.310288369599732,NA,-0.416099399584043,NA,-1.44412325065216,NA,-0.582986013005097,NA,0.0838524488038352,-1.59317876238069,-2.60224335158768,-2.40046951699009,0.154461495057285,-2.95707015823196,0.316539242475342,-0.421267690686202,NA,-0.268093639460457
"Protein1139",-1.89215785105321,-2.49913889151064,0.0112308332158761,-1.90306241872365,-2.44968595080185,-1.68667119661826,-1.35838291564064,-0.950642841394781,NA,-1.80671803862289,-3.57442494735043,-0.19701967229615,NA,-0.129365261452728,NA,-0.909874480245209,NA,-0.893302826499221,NA,NA,-1.9035435663966,-0.515971275899556,NA,NA,-0.523556104275141,NA
"Protein1140",NA,NA,NA,NA,NA,NA,-2.44779795891531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.98791822610432,NA,-2.07699766826731,-4.91702295443108,NA,NA
"Protein1141",-1.81562527319905,0.136059314204491,-1.38957142712831,-0.83216360151604,-0.160778443884112,-1.38700555288159,-0.893343496326032,-2.46410766123038,-0.567034210893819,-1.55766274763636,-6.52023502510578,-0.835846393442576,-0.557510923339507,NA,-0.781750728808284,-2.03065281851064,-1.27000300319395,NA,-0.735975242251481,-1.61265216580747,-1.07581578615805,-1.26023432534653,0.133471376030705,-0.694453130290366,-1.3279019795405,-1.20605330399318
"Protein1142",-1.81562527319905,0.136059314204491,-1.38957142712831,-0.83216360151604,-0.160778443884112,-1.38700555288159,-0.893343496326032,-2.46410766123038,-0.567034210893819,-1.55766274763636,-6.52023502510578,-0.835846393442576,-0.557510923339507,NA,-0.781750728808284,-2.03065281851064,-1.27000300319395,NA,-0.735975242251481,-1.61265216580747,-1.07581578615805,-1.26023432534653,0.133471376030705,-0.694453130290366,-1.3279019795405,-1.20605330399318
"Protein1143",NA,0.780674359098548,NA,-0.11989722611478,1.18070895135725,1.16010441539504,1.81025724103682,NA,1.71440337766026,-0.294488249853971,1.68417541361834,NA,1.25655777187228,-0.414512543123953,1.44628868329858,NA,1.32271478529998,NA,NA,0.834184532361984,1.73928955673829,NA,NA,NA,0.72879371375301,1.03427137270559
"Protein1144",-1.33068047992752,NA,NA,NA,NA,-0.25083281022383,NA,NA,NA,-0.952798360539667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein1145",NA,-1.50842742310245,NA,-2.36768557591374,-2.12328275949915,NA,-2.32727146609089,NA,-1.62657910454816,NA,-1.5464290534947,-3.94072223403336,-2.64221573099414,NA,-2.34428873645962,NA,-1.6661311124832,-2.75982810211428,-1.79942890207706,NA,-1.49904209397321,NA,-2.25306960391483,-2.16568213203124,NA,-1.57981623736874
"Protein1146",0.802715359920562,-0.340083741570385,NA,-0.932038829049564,NA,-0.420328071270919,NA,NA,-0.160483701593582,0.265133353196777,NA,0.812402336921341,NA,0.568458826783329,0.0140380092641923,NA,-0.0923333958160235,0.611863611891518,NA,-0.948683679997597,0.0945514993432575,-1.99938763577197,0.446704882499674,-0.154391548187018,0.525311266529815,NA
"Protein1147",-0.691259517136043,-1.07615044952236,-0.278399364940011,-0.672103527436096,NA,-0.622141729294281,-0.604199516257871,-0.493075976259696,-0.949118481016029,NA,-0.884254729703606,-2.43249991720958,-1.97012440349716,NA,NA,-1.4243425794828,-1.20143143464744,-0.573094667431846,-0.713467480231589,-0.525213341369092,-1.41902119539872,-0.654198499208629,NA,-1.32924306768932,-1.24089046002806,-2.4306480368422
"Protein1148",-0.489337997433761,0.298694298430782,NA,0.154957362345975,0.0788758674735242,-1.44278864226014,0.422014636897419,NA,-0.0343387758250451,NA,-0.117110011338671,NA,-0.239267047960432,-0.565507124419067,-0.220913036085925,NA,0.0475495986502743,-0.828883226986104,0.0456152542729704,NA,0.0773067993436811,-1.17094495144643,0.110405019401384,-0.213487790154364,NA,-0.0734374997321368
"Protein1149",NA,-0.846027065980532,NA,NA,-1.72509561305211,-5.57282122979774,-1.31294517077889,NA,NA,-4.01024097597139,-1.10592238126405,NA,NA,NA,NA,NA,-1.95321882411878,NA,NA,NA,-0.977493790175643,NA,NA,-0.774989396163498,-1.52148750370021,-1.01825092928869
"Protein1150",NA,1.64644386675564,NA,1.57010466731978,NA,NA,NA,0.41404121448819,1.61762225395023,-0.221875360085711,1.35425589833973,0.677534412494239,1.25281574353103,0.29442741879426,1.19777302595066,-0.0485741578938956,1.33518419158963,0.393154568465135,NA,0.130947323343133,-2.18485938558817,NA,1.37491778585219,NA,NA,1.31877741774899
"Protein1151",NA,-0.916974963245961,NA,-0.701592847486749,-0.924593104136775,-0.600820976887733,-1.53036848751559,-1.24038124566255,-1.78185772237414,-0.807091678113089,-0.802500677470348,NA,-0.602219390275227,NA,-1.07592112703454,-3.0611730940238,-1.31899367859646,-2.39692175643925,-2.24004334633506,-2.12111406457537,-2.75040636410186,-2.48938802223552,-1.26278715939035,-1.3382637348036,-2.67456191742427,-0.882014443241737
"Protein1152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2644235178306,NA,NA,-4.25584008493272,-3.80057801307276,NA,NA,NA,NA,NA,NA,-4.73366476939614
"Protein1153",-1.70969505520501,NA,-4.42721616180154,NA,NA,-2.28723124611586,NA,-0.848661911583522,NA,-3.0125296777952,NA,-3.34769315913308,NA,NA,NA,NA,NA,-1.86039306657895,NA,-3.14218217387027,-2.30349553857303,-4.34377266673955,NA,NA,-2.19313874586183,NA
"Protein1154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53076829867271,NA,NA,NA,NA,NA,NA,NA,NA,-1.6690668449818,NA,-2.20157485041042
"Protein1155",NA,1.79785122316856,NA,1.44825946115852,1.72313787724864,1.95964406013021,1.92733229419005,3.1895247222376,1.39460787006571,1.84893729499022,1.63325610001707,1.43099655564314,0.629297299957035,1.7747531017745,1.55610284422479,1.2464981389497,1.8351347556179,2.02629483887839,1.62014072325836,2.62518658386854,-7.01808813848434,1.94843069154046,1.45415434645751,1.48155686692506,2.27325147047992,1.33734558112851
"Protein1156",-0.57942810332851,0.343792951890222,NA,NA,-0.276260531464857,-1.6461790068649,0.928019408697761,NA,0.0441402715378274,NA,0.628454828438272,-2.05542026473189,0.628364508598974,-1.69865542194223,0.461755467629064,NA,0.823260090387564,NA,1.12479972237126,NA,1.16158391922148,NA,-0.137625111525782,0.851315886972646,NA,0.972115211472698
"Protein1157",NA,NA,NA,NA,NA,0.19329448039479,NA,-0.467925181355728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54937668515008,NA,NA,NA,NA,-1.43511925903477,NA
"Protein1158",NA,NA,NA,NA,NA,NA,-4.17033631350618,NA,NA,-2.80212437889029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72436255330449,NA,NA,-2.62834401422958,NA,NA,NA
"Protein1159",NA,NA,NA,NA,NA,NA,-4.17033631350618,NA,NA,-2.80212437889029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72436255330449,NA,NA,-2.62834401422958,NA,NA,NA
"Protein1160",NA,NA,NA,NA,NA,NA,-4.17033631350618,NA,NA,-2.80212437889029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72436255330449,NA,NA,-2.62834401422958,NA,NA,NA
"Protein1161",-1.87201308656406,NA,-0.515760426955574,NA,NA,-2.3811766756004,NA,-2.99090095610463,NA,NA,NA,NA,NA,-1.27724627151396,NA,-2.18318480110053,NA,-4.25422920367012,NA,-1.26335052636751,NA,-4.55848547362363,NA,NA,-1.21950451736278,NA
"Protein1162",NA,-0.687313973137801,NA,-0.314983132331225,NA,-0.145497652327826,NA,NA,-1.8464288678266,0.238869402166046,NA,NA,NA,NA,-1.43429863638597,NA,-0.559157855153721,NA,-1.08824480827579,0.0465782193580822,-1.18700248462504,0.255748460776903,-0.686818470819887,NA,0.146191074587772,NA
"Protein1163",NA,NA,NA,NA,NA,-0.416297011466046,NA,0.0528986334086241,NA,NA,-4.62578144929024,NA,NA,-1.58791693724758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.817852662481464,NA
"Protein1164",NA,-0.384196628689921,NA,-1.22199451227247,-1.446122222099,NA,-0.669638685289211,NA,-1.16122422134668,NA,-0.88394844453147,NA,-1.03873870231282,NA,-0.947177833281678,NA,-0.91228179900531,NA,NA,NA,-1.3065106868768,NA,-0.570709680410307,-1.7170808181355,NA,NA
"Protein1165",NA,-1.89430303136034,NA,-2.46648530241685,NA,NA,-3.59672556918929,NA,-5.20034194470389,NA,-4.78851339540128,NA,NA,NA,-3.10747474225714,NA,NA,NA,-1.19955709066905,NA,-2.76144433983628,NA,NA,-1.77851074289802,NA,-1.77282720449569
"Protein1166",NA,-0.368265958317142,NA,-0.195695564782142,-0.320000902678409,NA,-0.0227040094440518,NA,NA,NA,NA,NA,NA,NA,-0.151988577349503,NA,-0.40268393312893,NA,-0.654373963908224,-0.370473533512087,NA,-0.180504763418462,-0.223218409118353,NA,NA,NA
"Protein1167",-0.768627222799957,0.172927148805481,-0.856401511964247,-0.290675346814044,-1.01509504546366,NA,-0.220422481343451,NA,NA,NA,0.34654998233238,NA,-0.330418461037478,-1.40549908982831,-0.58005626134856,NA,0.0146169062036545,NA,-0.911343442166945,NA,0.0337596073260613,NA,0.184640151069926,0.0562583923931967,NA,-1.21811223609454
"Protein1168",NA,-1.46439372044419,NA,NA,-1.49155835545911,NA,-1.45750829554047,NA,NA,NA,NA,NA,NA,NA,-1.36191725944091,NA,-1.72553560792906,NA,-1.24661294410931,-3.31855570368281,NA,NA,-1.78405918550732,NA,NA,NA
"Protein1169",NA,NA,NA,NA,NA,NA,-6.21808362628154,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.88140942023758,NA,NA,NA,-4.44006934098202,NA,NA,NA,NA,NA
"Protein1170",-1.09359760020292,0.868181618642687,-1.12442242325801,0.817292615699422,-0.0280995110362348,0.307381156492657,NA,NA,NA,-0.959935790967936,0.595665386882686,NA,NA,NA,NA,NA,NA,0.773751005929906,-0.0136630244869274,NA,-0.423428869544292,NA,NA,-1.88474809690924,-0.336133812432127,0.570198661941536
"Protein1171",NA,-1.23231655747304,NA,-1.39488357416668,NA,NA,NA,NA,NA,NA,-1.12309795284607,NA,NA,NA,-1.42908633324369,NA,-1.65195823354975,NA,-0.926084010642602,NA,-1.37155113416539,NA,-1.89691834364533,NA,NA,-1.78803103524541
"Protein1172",NA,-0.890020848504948,NA,NA,-2.46819288674592,NA,-1.47839232074256,NA,-1.39737453124783,NA,-1.19673330659488,NA,NA,NA,-2.14131772416913,NA,-1.7913101915189,NA,NA,NA,-1.60571663680254,NA,-1.43134781503678,-1.32691332082327,NA,-1.6997448171315
"Protein1173",NA,NA,NA,-4.18226992401514,NA,NA,-0.639919224710265,NA,NA,NA,NA,3.27736603059579,NA,NA,-1.60450425150537,NA,-0.952308810276651,NA,NA,NA,NA,5.89276514471321,NA,-1.04239155241751,0.400447910649127,-0.782945268042834
"Protein1174",-3.53045564209956,NA,-4.40486148155274,NA,NA,NA,-6.96970392599459,-6.95200325698896,NA,-3.3216201592542,NA,-2.73791715441355,NA,NA,-5.20674968520253,-3.22666284002934,NA,-3.15597117921102,NA,-2.7080207041492,-4.1501023109895,-2.73566157357583,-5.83773814315763,NA,-6.10633878311079,NA
"Protein1175",NA,NA,NA,NA,NA,NA,-0.523075171526422,NA,-0.958508264555153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30878944969774,NA,NA,NA,NA,NA
"Protein1176",NA,-0.948434280851778,NA,-1.0646427782121,-2.19352404450083,NA,-1.29286730406862,NA,-1.48688174566555,NA,-1.26567827017145,NA,NA,NA,-0.904536457446785,NA,-1.83012071811142,NA,-2.0737947278432,NA,-1.03473949357716,NA,-2.06913311835513,-0.240671809989397,NA,-2.09512504450571
"Protein1177",NA,-2.53823063402186,NA,NA,NA,NA,-2.35814356349726,NA,-2.4326182991631,NA,NA,NA,NA,NA,-2.31288890188562,NA,-2.5995285913554,NA,NA,NA,-2.02855050545011,NA,-2.59527139551336,NA,NA,-2.89288473417458
"Protein1178",NA,-1.34205633872405,NA,NA,NA,NA,NA,NA,-1.06757351970183,NA,NA,NA,NA,-1.38390031792912,-0.784507309190772,NA,-1.46232478583588,-1.22997012764864,NA,-1.37284249141857,-1.47410104253277,NA,-1.8634096122419,-1.41748886152827,NA,NA
"Protein1179",NA,-8.9042309231214,-1.85121806388238,NA,NA,NA,-3.51023175537721,NA,NA,NA,NA,NA,NA,-4.38985919969518,NA,-3.40999557765944,NA,-2.1362965319805,NA,NA,NA,NA,NA,NA,NA,NA
"Protein1180",NA,1.62248830803017,0.784445703644508,1.64753086122089,NA,0.566381387920622,1.93789723592619,0.930164557876939,1.31919730365382,0.599268895357842,2.01645903984592,NA,1.42077600838513,0.623674593839468,0.379322647335016,-0.0801897986430511,1.77782097930604,0.990981556338816,1.94340364277424,0.333345839135308,1.33919765634557,0.554165372760082,1.54177201535438,0.779749109571334,NA,1.42661603300855
"Protein1181",-1.3416780079165,0.307240865398136,NA,NA,-3.67065749466853,-3.32968009746244,-0.770726008023885,-1.50225137679541,-1.1462654551037,NA,-1.34583983652964,NA,0.683880559750516,-1.40922189330498,-0.909319921155227,NA,-0.862696048269779,-0.557141055042631,0.0453969031086761,-1.40021779485993,-1.19676181852498,NA,-1.06116829133614,NA,NA,0.354279745624014
"Protein1182",NA,6.4531483860928,NA,6.25838771644233,6.23510092130938,NA,6.61674485497098,NA,6.6179248674644,NA,6.27557076579757,NA,NA,5.93153603983606,6.3916824335618,NA,6.04842905910038,2.09306750848161,5.57857145803294,5.35584755605156,6.20718105149813,NA,6.18516710368205,6.33646042143222,NA,6.28439584883803
"Protein1183",NA,NA,NA,NA,-2.04628874632653,NA,-1.45740574035714,NA,-0.564276233594768,NA,NA,NA,NA,NA,-3.02345196366099,NA,-2.96900818553637,NA,NA,NA,NA,NA,-3.84784162033916,NA,NA,NA
"Protein1184",NA,NA,NA,NA,-1.24542379712963,NA,-0.656540791160243,NA,0.236588715602132,NA,NA,NA,-1.7733309204927,NA,-2.46061419906394,NA,-2.40617042093933,NA,NA,NA,NA,NA,-3.93365362407352,NA,NA,NA
"Protein1185",NA,-1.62955577586053,-2.93927873221861,NA,-1.43406482155185,-3.22737772923898,-0.807997850732974,NA,NA,-2.41457864096557,-0.906417707321136,NA,-1.76280366819786,NA,-2.90031498903753,NA,NA,-1.85716392521147,NA,NA,NA,NA,NA,-2.39839990467913,-2.12755363264714,-1.86432875983103
"Protein1186",NA,-1.22995956580088,NA,NA,NA,NA,NA,-2.62762068177411,-1.5763888471217,NA,NA,NA,NA,-1.47473695948369,NA,-3.67922651154755,0.61129013599701,NA,NA,-2.02610125708987,NA,-0.659933537084733,-1.90503913169361,NA,NA,NA
"Protein1187",-3.35533861745539,-0.0632657137824655,NA,-0.290675346814044,-0.258828790032435,NA,-0.601115939898669,-1.68767979841022,-0.249024134268357,NA,0.0578120700417912,NA,-0.857275128490251,NA,-0.397780777137079,NA,-0.0759917019551679,-2.76347654400872,-0.107102079527472,NA,0.236218859894073,NA,0.248604233329495,-0.315976877565394,NA,-0.610298944711865
"Protein1188",NA,NA,NA,-1.02455937221255,-2.37280554445608,NA,-2.39400682537136,NA,NA,NA,-1.97209285892773,NA,NA,NA,-2.11881971585115,NA,-2.27359991724488,NA,NA,NA,-2.18856310411697,NA,-1.87953515295482,-2.11343189090967,NA,-1.51836608185564
"Protein1189",NA,-2.44223034664863,NA,NA,-3.78046559749972,NA,-3.13771089455341,NA,-3.34617194880284,NA,-3.40418526898741,NA,NA,NA,-3.69200284038156,NA,-2.6774729426358,NA,-2.12253962613898,NA,-3.28336155034318,NA,-2.89625885215677,-2.46634640042804,NA,NA
"Protein1190",NA,NA,NA,NA,NA,NA,-1.92827218605173,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18964469053385,NA,NA,NA,NA,NA,NA,NA,NA,-0.850252879288458
"Protein1191",NA,-2.99924266046603,NA,NA,-5.14774307568275,NA,-3.15066934507732,NA,-5.10419234718778,NA,-3.94274771759476,NA,NA,NA,-4.48749388397708,NA,-4.6544313257945,NA,NA,NA,NA,NA,-4.51433140004532,NA,NA,-2.9300003818792
"Protein1192",-0.236416052160973,-1.4417293045487,0.0947012365412654,-0.448009567622943,-1.59452118431889,-1.93470741814521,NA,0.0743534993756754,-0.89763342308701,-1.25800862515187,-2.90671635557369,-0.613615785094407,NA,0.0279937792671987,-0.845280020862688,-1.12169853238025,-1.55043061593485,-1.04343707381405,NA,-0.378186912170445,-1.12545571839883,-0.060943288177171,-0.986992799906677,NA,-0.342933248886389,-1.44375143059573
"Protein1193",-1.7786703040344,NA,NA,-2.01278601077839,NA,-1.06639617445178,-1.3259561185803,NA,NA,-2.24319356952626,NA,NA,-3.41091998840608,NA,NA,-3.65862424282921,-1.42844935303865,NA,NA,-1.50550367652183,-2.01006473241497,NA,NA,NA,NA,NA
"Protein1194",NA,-0.662452841175774,NA,-0.0766063588492472,NA,NA,-0.284612149619726,NA,-0.226417317592272,NA,NA,NA,-0.79182158360825,NA,-0.446616707885209,NA,NA,NA,NA,NA,NA,-1.38442364040858,0.0749624751553739,-0.978629371541732,-2.11926724283817,-0.318519335005924
"Protein1195",NA,NA,NA,NA,NA,NA,NA,NA,-2.30953343502353,NA,NA,NA,NA,-2.22412300148645,NA,NA,NA,-2.05604473739883,NA,NA,NA,NA,-2.83157003217371,NA,-2.26577240019636,NA
"Protein1196",NA,-1.43573033296596,NA,NA,NA,NA,NA,NA,-1.45114858195797,NA,-1.42981636626047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53925286136426
"Protein1197",NA,NA,NA,NA,NA,-0.228312804580757,NA,-0.496605066458294,-2.16204165864028,-0.589459494157737,NA,NA,NA,NA,-1.32344152571095,NA,NA,-1.24228786937671,NA,NA,-1.14852577139212,NA,NA,NA,-0.915496622438074,NA
"Protein1198",-0.232336973373702,0.459522510300033,NA,-0.237573477314044,0.331627795725538,NA,1.37503498611192,-1.04218576031703,0.733094375678007,NA,0.693841555356874,-0.518313077953136,0.309357313028126,-2.31881554085635,0.667030429150826,NA,-0.472015059792163,NA,0.849634928051974,-2.04917678048301,0.723766573684398,-1.23389168728137,0.5210488316397,-0.656503996377726,-1.051280640203,0.5022840127797
"Protein1199",-1.67721532958276,1.61572975210358,NA,1.44624810144105,0.834163455354492,-2.33906555247203,1.88988741322487,-2.09969985929262,1.9663844983633,NA,2.0920343193683,-0.66245738494503,1.65193056714323,-0.891932316176192,1.59438733266575,-2.55831900247312,1.08349889255195,-0.777276829894884,2.02714848059499,-2.42702825227468,2.14701184682309,-1.1674279473823,2.15405602661188,1.45210560508729,-1.78913829343159,1.78350698632856
"Protein1200",NA,-4.21912856454276,NA,NA,NA,NA,-2.72773292276665,NA,NA,NA,NA,NA,NA,NA,-3.30819956742332,NA,-3.44212425558209,NA,NA,NA,-3.32101822057195,NA,NA,NA,NA,NA
"Protein1201",NA,NA,NA,NA,NA,-2.31806765797798,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0822602870091,NA,NA,NA,NA,NA,-1.39076199324656,NA,NA,-1.81746290291111,-2.65571183795164
"Protein1202",NA,-1.33764269134961,NA,NA,-1.28886230868083,-3.52060052103349,-1.02893269109743,-2.80133210962226,-1.62795746327946,NA,-1.27537418205004,NA,NA,NA,-1.69637135234465,NA,-1.58274467547134,NA,NA,-3.78088961524329,-1.22761468713339,NA,-1.35465670442627,-4.29615737530981,NA,NA
"Protein1203",-0.997309367877038,-0.117717949005153,0.231499118616226,0.051054010178281,-0.00519730683940267,-0.57053381288883,0.724084460234838,-0.293920480909547,-0.185795712723751,-0.353442892245152,0.0896491252906637,0.0151524464955273,0.197106991783862,0.207463887634472,0.0805417368299537,-0.574810563688567,0.586019033204032,0.52811354471083,-1.27249333782553,-0.230074858312105,-0.15891999663904,-0.0217049842608059,0.125592325015896,-0.283245723402526,-0.513763058187102,-0.316093195873336
"Protein1204",NA,NA,NA,-0.843736869488859,-1.29486716506093,NA,-2.53418186304833,NA,-0.661447264130398,NA,-0.617335324857613,NA,-1.09365732636542,NA,-1.55393837833707,NA,-0.593046148757033,NA,-1.39334914543705,NA,NA,-2.25856056282278,-1.32389287111156,-1.10965694405909,NA,-0.629426695851219
"Protein1205",NA,NA,NA,0.00744588591556195,-0.253864471732573,-1.58558366628957,0.385603106203337,-1.87233771977035,0.442968244404963,-1.76344846068796,NA,-0.13991825050627,-0.221059402730219,NA,-0.0911915066044031,NA,NA,-1.14140547750458,-0.0263457106619249,-1.20740282930516,-0.741257028586972,-1.36194375287782,0.0252034561075476,0.208740764359991,-1.44911940823892,0.42014762295322
"Protein1206",NA,-2.26562673251939,NA,NA,-2.86178662081095,NA,-2.33280666893462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein1207",NA,NA,NA,NA,NA,NA,NA,NA,-2.54598190196071,NA,NA,NA,-2.9727640882202,NA,NA,NA,NA,-2.54414256642469,NA,NA,NA,NA,-1.4030117351897,-1.75161551583496,NA,-1.12660420293232
"Protein1208",NA,NA,NA,-1.32165481517913,NA,NA,NA,NA,-1.1770555979795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2809505121519,NA,NA,-1.8123993152229,NA,-1.37133021283309
"Protein1209",NA,NA,NA,NA,NA,NA,-1.12550317555626,NA,-1.72670590341045,NA,-4.20924925798671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39276007016581
"Protein1210",-1.50304013634527,-0.904297308379164,NA,-1.26206769860243,NA,-2.80455665713869,-0.756839810459009,-1.04091247049989,-1.67488811829067,NA,-0.617588135195177,-1.02052839774602,NA,NA,-1.4726303452793,NA,-1.40269307884952,-0.559946116658068,-1.83378229270001,-0.347383658470804,-1.86890157008915,-1.13496783901683,-1.00490580680207,-1.2675247007345,-1.07306811346788,-1.04998558797227
"Protein1211",NA,-0.664051596009795,NA,-1.57390899965159,-1.95858060224793,NA,-0.237139166361285,NA,-1.72595026114577,NA,-0.510449215893601,NA,-1.44487966507259,NA,-1.8416914101522,NA,-1.01678027705254,NA,-1.46636780109108,-1.90420813055987,-1.31392385915937,NA,NA,-1.95344200333805,NA,-1.87311384273877
"Protein1212",NA,0.416318376535788,-2.95939464579469,0.17096506035589,0.0352908541170578,-1.18083420122882,0.390417154911759,-1.92067769077573,-0.228328040026593,-1.714536816525,0.59953288916175,-3.42384296300888,-2.67734814630662,NA,-0.255316470259839,NA,-0.099056654984512,-1.54443476717057,-0.639762024892439,-1.36869936435114,0.0462534361233793,NA,0.00376797669181173,NA,NA,0.0710411102324962
"Protein1213",NA,NA,NA,-3.17664049767974,NA,NA,-0.697528439231164,NA,NA,NA,-2.56860631653013,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55652471914865,NA,NA,NA,NA,NA
"Protein1214",-0.457417348342727,0.566597604331713,-0.624894124067215,0.413993960799614,0.255084310180695,-1.2318714523012,0.399685082611141,-0.265758091783157,-0.0936427124134056,-0.641483145421958,-2.08859576222282,-0.439947708612245,0.293930014489497,-0.856969938579379,0.245046094122699,-2.19662567740576,0.560465974268885,-0.501629786229843,0.0798686412453264,-0.904350915104807,-1.13254922939715,-0.342333585775155,0.999864688238544,0.393315367158594,-1.22125780220329,0.62131557204278
"Protein1215",1.69452327241995,2.49870340083936,1.19670640475571,2.4676426104075,2.47851206620921,0.724388904260195,2.58716239535894,NA,1.5372320399048,1.79754253596017,2.00343071218587,1.71820299069252,2.2847789876662,NA,2.46555571520638,-0.0415800173720395,2.19646727518402,1.65341587380388,2.33750169238958,1.59548203589386,1.62334669193921,NA,NA,2.42933135989135,0.930682818559379,2.4412945699118
